datetime,Guide Target_ft,Reservoir Level_ft,outflow_cfs,WaterSupply_cfs,inflow_cfs
6/21/2021,251.5,251.6,226,63,163
6/22/2021,251.5,251.7,123,80,829
6/23/2021,251.5,251.71,123,63,249
6/24/2021,251.5,251.68,123,63,2
6/25/2021,251.5,251.67,123,62,122
6/26/2021,251.5,251.67,123,62,185
6/27/2021,251.5,251.66,123,77,137
6/28/2021,251.5,251.64,123,64,62
6/29/2021,251.5,251.61,123,65,100
6/30/2021,251.5,251.58,123,72,7
7/1/2021,251.5,251.54,123,69,54
7/2/2021,251.5,251.62,123,74,698
7/3/2021,251.5,251.62,123,62,185
7/4/2021,251.5,251.6,123,62,59
7/5/2021,251.5,251.56,123,0,127
7/6/2021,251.5,251.52,123,62,65
7/7/2021,251.5,251.48,123,74,54
7/8/2021,251.5,252.05,123,72,3780
7/9/2021,251.5,252.56,123,63,3564
7/10/2021,251.5,252.61,434,63,828
7/11/2021,251.5,252.51,930,63,331
7/12/2021,251.5,252.31,1470,63,209
7/13/2021,251.5,252.07,1741,63,214
7/14/2021,251.5,251.86,1378,67,105
7/15/2021,251.5,251.76,773,79,226
7/16/2021,251.5,251.78,311,75,511
7/17/2021,251.5,251.72,103,64,209
7/18/2021,251.5,251.73,103,76,242
7/19/2021,251.5,251.93,103,74,1428
7/20/2021,251.5,251.95,707,64,897
7/21/2021,251.5,251.84,1120,65,497
7/22/2021,251.5,251.75,507,65,9
7/23/2021,251.5,251.71,203,64,16
7/24/2021,251.5,251.67,150,76,24
7/25/2021,251.5,251.64,150,68,30
7/26/2021,251.5,251.62,123,76,74
7/27/2021,251.5,251.63,103,73,239
7/28/2021,251.5,251.61,103,63,41
7/29/2021,251.5,251.57,103,78,70
7/30/2021,251.5,251.53,106,79,65
7/31/2021,251.5,251.47,106,74,196
8/1/2021,251.5,251.47,106,73,179
8/2/2021,251.5,251.41,106,82,187
8/3/2021,251.5,251.37,106,81,64
8/4/2021,251.5,251.32,105,63,145
8/5/2021,251.5,251.29,106,73,9
8/6/2021,251.5,251.29,106,75,181
8/7/2021,251.5,251.42,106,62,981
8/8/2021,251.5,251.42,106,64,170
8/9/2021,251.5,251.39,106,68,14
8/10/2021,251.5,251.41,107,77,309
8/11/2021,251.5,251.4,107,75,119
8/12/2021,251.5,251.38,107,72,53
8/13/2021,251.5,251.34,107,78,65
8/14/2021,251.5,251.41,107,76,621
8/15/2021,251.5,251.44,107,77,372
8/16/2021,251.5,251.42,106,58,39
8/17/2021,251.5,251.4,108,79,62
8/18/2021,251.5,251.39,109,65,111
8/19/2021,251.5,251.36,109,72,7
8/20/2021,251.5,251.4,109,73,433
8/21/2021,251.5,251.38,109,68,51
8/22/2021,251.5,251.36,109,66,50
8/23/2021,251.5,251.35,108,76,121
8/24/2021,251.5,251.3,108,69,136
8/25/2021,251.5,251.26,109,81,61
8/26/2021,251.5,251.23,108,78,2
8/27/2021,251.5,251.2,108,77,3
8/28/2021,251.5,251.18,105,78,58
8/29/2021,251.5,251.12,104,86,186
8/30/2021,251.5,251.09,104,78,6
8/31/2021,251.5,251,105,86,372
9/1/2021,251.5,251.05,105,79,497
9/2/2021,251.5,250.96,106,74,367
9/3/2021,251.5,250.91,106,72,115
9/4/2021,251.5,250.87,106,86,42
9/5/2021,251.5,250.82,105,74,113
9/6/2021,251.5,250.8,105,71,59
9/7/2021,251.5,250.75,105,70,117
9/8/2021,251.5,250.71,105,82,47
9/9/2021,251.5,250.86,106,79,1063
9/10/2021,251.5,250.82,107,71,56
9/11/2021,251.5,250.76,107,65,179
9/12/2021,251.5,250.74,106,74,63
9/13/2021,251.5,250.71,104,73,2
9/14/2021,251.5,250.66,104,81,108
9/15/2021,251.5,250.64,104,81,68
9/16/2021,251.5,250.63,104,78,124
9/17/2021,251.5,250.57,104,79,168
9/18/2021,251.5,250.54,104,72,0
9/19/2021,251.5,250.5,105,76,53
9/20/2021,251.5,250.44,105,77,169
9/21/2021,251.5,250.42,105,76,64
9/22/2021,251.5,250.48,105,74,530
9/23/2021,251.5,250.57,106,68,701
9/24/2021,251.5,250.54,106,64,6
9/25/2021,251.5,250.51,106,75,6
9/26/2021,251.5,250.46,106,64,122
9/27/2021,251.5,250.42,106,73,55
9/28/2021,251.5,250.38,106,84,44
9/29/2021,251.5,250.34,106,72,114
9/30/2021,251.5,250.33,106,77,125
10/1/2021,251.5,250.3,105,73,2
10/2/2021,251.5,250.27,104,81,10
10/3/2021,251.5,250.22,104,78,110
10/4/2021,251.5,250.24,104,72,293
10/5/2021,251.5,250.19,104,74,114
10/6/2021,251.5,250.15,104,69,61
10/7/2021,251.5,250.14,104,73,119
10/8/2021,251.5,250.09,104,71,117
10/9/2021,251.5,250.38,104,71,1872
10/10/2021,251.5,250.38,104,57,161
10/11/2021,251.5,250.31,104,68,238
10/12/2021,251.5,250.31,104,70,174
10/13/2021,251.5,250.27,104,73,57
10/14/2021,251.5,250.24,104,77,6
10/15/2021,251.5,250.19,104,77,111
10/16/2021,251.5,250.21,104,69,290
10/17/2021,251.5,250.16,104,64,125
10/18/2021,251.5,250.11,104,68,120
10/19/2021,251.5,250.07,104,65,65
10/20/2021,251.5,250.02,104,66,123
10/21/2021,251.5,249.98,104,76,46
10/22/2021,251.5,249.97,104,75,125
10/23/2021,251.5,249.93,104,62,52
10/24/2021,251.5,249.87,104,76,147
10/25/2021,251.5,250.08,104,72,1353
10/26/2021,251.5,250.11,104,70,349
10/27/2021,251.5,250.11,104,66,170
10/28/2021,251.5,250.06,102,69,122
10/29/2021,251.5,250.14,102,62,632
10/30/2021,251.5,250.14,103,62,165
10/31/2021,251.5,250.13,101,65,110
11/1/2021,251.5,250.1,98,62,15
11/2/2021,251.5,250.06,98,62,74
11/3/2021,251.5,250.03,98,64,13
11/4/2021,251.5,249.99,98,68,64
11/5/2021,251.5,249.96,98,64,1
11/6/2021,251.5,249.96,98,49,147
11/7/2021,251.5,249.96,98,62,160
11/8/2021,251.5,249.86,99,62,3
11/9/2021,251.5,249.83,99,67,3
11/10/2021,251.5,249.8,99,63,2
11/11/2021,251.5,249.78,99,62,52
11/12/2021,251.5,249.76,99,65,55
11/13/2021,251.5,249.74,98,64,53
11/14/2021,251.5,249.7,98,67,53
11/15/2021,251.5,249.67,98,59,6
11/16/2021,251.5,249.64,98,70,4
11/17/2021,251.5,249.62,98,65,54
11/18/2021,251.5,249.64,97,70,276
11/19/2021,251.5,249.55,98,69,324
11/20/2021,251.5,249.52,98,50,15
11/21/2021,251.5,249.49,96,60,8
11/22/2021,251.5,249.5,96,67,218
11/23/2021,251.5,249.5,96,65,161
11/24/2021,251.5,249.46,96,55,67
11/25/2021,251.5,249.45,96,56,98
11/26/2021,251.5,249.43,95,47,33
11/27/2021,251.5,249.39,95,61,62
11/28/2021,251.5,249.38,95,61,102
11/29/2021,251.5,249.32,95,61,171
11/30/2021,251.5,249.31,95,54,95
12/1/2021,251.5,249.28,95,62,6
12/2/2021,251.5,249.26,95,62,48
12/3/2021,251.5,249.23,95,65,3
12/4/2021,251.5,249.23,95,50,145
12/5/2021,251.5,249.18,96,61,116
12/6/2021,251.5,249.26,96,65,597
12/7/2021,251.5,249.14,96,55,503
12/8/2021,251.5,249.12,73,71,35
12/9/2021,251.5,249.1,66,63,20
12/10/2021,251.5,249.1,66,63,129
12/11/2021,251.5,249.11,66,69,298
12/12/2021,251.5,249.08,66,55,42
12/13/2021,251.5,249.06,66,66,23
12/14/2021,251.5,249.04,67,53,11
12/15/2021,251.5,249.03,66,67,79
12/16/2021,251.5,249.03,66,68,134
12/17/2021,251.5,249,66,72,25
12/18/2021,251.5,249.01,67,63,184
12/19/2021,251.5,249.08,67,58,507
12/20/2021,251.5,249.08,67,62,129
12/21/2021,251.5,249.14,68,62,457
12/22/2021,251.5,249.14,68,62,130
12/23/2021,251.5,249.09,68,62,143
12/24/2021,251.5,249.08,68,62,76
12/25/2021,251.5,249.09,68,53,175
12/26/2021,251.5,249.06,68,51,44
12/27/2021,251.5,249.05,68,62,76
12/28/2021,251.5,249.01,68,55,95
12/29/2021,251.5,249.03,68,59,236
12/30/2021,251.5,249.03,68,63,131
12/31/2021,251.5,249.01,68,52,11
1/1/2022,251.5,248.99,68,50,16
1/2/2022,251.5,249.06,68,53,496
1/3/2022,251.5,250.87,70,60,10346
1/4/2022,251.5,251.25,70,64,2459
1/5/2022,251.5,251.36,69,64,821
1/6/2022,251.5,251.39,69,64,321
1/7/2022,251.5,251.38,70,64,71
1/8/2022,251.5,251.38,70,50,120
1/9/2022,251.5,251.41,70,63,321
1/10/2022,251.5,251.54,70,63,946
1/11/2022,251.5,251.56,71,63,259
1/12/2022,251.5,251.58,70,63,258
1/13/2022,251.5,251.62,70,63,384
1/14/2022,251.5,251.63,70,63,196
1/15/2022,251.5,251.61,70,39,16
1/16/2022,251.5,251.91,70,58,2005
1/17/2022,251.5,252.21,70,58,2082
1/18/2022,251.5,252.21,642,73,715
1/19/2022,251.5,252.03,1546,64,418
1/20/2022,251.5,251.97,1143,64,821
1/21/2022,251.5,252,670,46,904
1/22/2022,251.5,251.91,682,58,177
1/23/2022,251.5,251.87,681,72,503
1/24/2022,251.5,251.8,675,63,300
1/25/2022,251.5,251.79,510,65,512
1/26/2022,251.5,251.72,333,69,36
1/27/2022,251.5,251.7,332,68,275
1/28/2022,251.5,251.69,203,58,198
1/29/2022,251.5,251.76,110,64,612
1/30/2022,251.5,251.67,110,62,391
1/31/2022,251.5,251.66,110,66,113
2/1/2022,251.5,251.66,111,65,176
2/2/2022,251.5,251.67,111,64,238
2/3/2022,251.5,251.64,111,56,21
2/4/2022,251.5,251.73,111,58,732
2/5/2022,251.5,251.71,112,58,44
2/6/2022,251.5,251.69,112,58,45
2/7/2022,251.5,251.82,112,61,986
2/8/2022,251.5,251.87,112,57,482
2/9/2022,251.5,251.94,128,54,620
2/10/2022,251.5,251.93,395,63,395
2/11/2022,251.5,251.86,585,53,200
2/12/2022,251.5,251.83,585,53,450
2/13/2022,251.5,251.78,585,61,333
2/14/2022,251.5,251.7,584,53,136
2/15/2022,251.5,251.64,323,48,4
2/16/2022,251.5,251.64,126,58,184
2/17/2022,251.5,251.59,126,66,121
2/18/2022,251.5,251.71,126,59,936
2/19/2022,251.5,251.67,126,53,71
2/20/2022,251.5,251.61,126,59,190
2/21/2022,251.5,251.6,126,63,126
2/22/2022,251.5,251.6,123,54,177
2/23/2022,251.5,251.63,123,54,365
2/24/2022,251.5,251.76,125,65,1003
2/25/2022,251.5,251.95,621,55,1865
2/26/2022,251.5,251.88,1150,50,762
2/27/2022,251.5,251.8,1149,64,712
2/28/2022,251.5,251.71,815,64,316
3/1/2022,251.5,251.72,612,64,739
3/2/2022,251.5,251.7,440,58,373
3/3/2022,251.5,251.65,180,59,74
3/4/2022,251.5,251.69,125,74,449
3/5/2022,251.5,251.68,125,54,116
3/6/2022,251.5,251.68,125,64,189
3/7/2022,251.5,251.69,125,70,258
3/8/2022,251.5,251.68,127,74,138
3/9/2022,251.5,252.18,315,74,3583
3/10/2022,251.5,252.53,978,65,3361
3/11/2022,251.5,252.48,1414,70,1153
3/12/2022,251.5,253.06,1556,53,5467
3/13/2022,251.5,253.27,1563,63,3138
3/14/2022,251.5,253.12,2030,67,1062
3/15/2022,251.5,252.85,2484,72,734
3/16/2022,251.5,252.6,2502,66,912
3/17/2022,251.5,253.4,1651,57,7118
3/18/2022,251.5,253.67,2199,66,4128
3/19/2022,251.5,253.45,3107,66,1654
3/20/2022,251.5,253.1,3099,66,750
3/21/2022,251.5,252.67,3123,66,313
3/22/2022,251.5,252.35,2539,66,485
3/23/2022,251.5,252.2,1508,65,580
3/24/2022,251.5,252.15,1121,65,855
3/25/2022,251.5,252.13,1120,67,1054
3/26/2022,251.5,251.97,1119,48,118
3/27/2022,251.5,251.78,1117,60,12
3/28/2022,251.5,251.68,853,60,287
3/29/2022,251.5,251.6,483,68,50
3/30/2022,251.5,251.51,286,64,213
3/31/2022,251.5,251.78,137,56,1882
4/1/2022,251.5,251.91,383,61,1257
4/2/2022,251.5,251.83,695,65,259
4/3/2022,251.5,251.79,695,62,496
4/4/2022,251.5,251.69,668,65,107
4/5/2022,251.5,251.66,450,59,321
4/6/2022,251.5,251.69,344,64,596
4/7/2022,251.5,251.74,207,65,585
4/8/2022,251.5,251.8,134,65,574
4/9/2022,251.5,251.84,136,65,452
4/10/2022,251.5,251.76,136,48,317
4/11/2022,251.5,251.72,136,66,49
4/12/2022,251.5,251.74,137,62,387
4/13/2022,251.5,251.72,138,61,11
4/14/2022,251.5,251.72,138,75,213
4/15/2022,251.5,251.68,140,59,51
4/16/2022,251.5,251.69,142,59,264
4/17/2022,251.5,251.64,142,67,104
4/18/2022,251.5,251.95,142,61,2143
4/19/2022,251.5,252.22,625,58,2453
4/20/2022,251.5,252.15,1040,64,641
4/21/2022,251.5,252.05,1039,59,436
4/22/2022,251.5,251.99,753,64,423
4/23/2022,251.5,251.92,569,71,202
4/24/2022,251.5,251.86,569,76,270
4/25/2022,251.5,251.78,569,68,136
4/26/2022,251.5,251.78,351,66,417
4/27/2022,251.5,251.72,211,67,98
4/28/2022,251.5,251.67,209,82,22
4/29/2022,251.5,251.62,141,75,97
4/30/2022,251.5,251.63,119,64,246
5/1/2022,251.5,251.64,119,64,246
5/2/2022,251.5,251.65,120,62,245
5/3/2022,251.5,251.62,120,78,10
5/4/2022,251.5,251.62,120,73,193
5/5/2022,251.5,251.61,120,70,127
5/6/2022,251.5,251.61,120,76,196
5/7/2022,251.5,251.64,120,73,381
5/8/2022,251.5,251.56,120,52,329
5/9/2022,251.5,251.52,120,64,66
5/10/2022,251.5,251.5,120,71,66
5/11/2022,251.5,251.46,120,67,64
5/12/2022,251.5,251.43,120,80,12
5/13/2022,251.5,251.4,120,80,12
5/14/2022,251.5,251.41,120,80,263
5/15/2022,251.5,251.4,120,64,121
5/16/2022,251.5,251.5,120,72,818
5/17/2022,251.5,251.46,103,70,78
5/18/2022,251.5,251.42,92,64,94
5/19/2022,251.5,251.4,109,77,61
5/20/2022,251.5,251.37,108,83,3
5/21/2022,251.5,251.36,103,86,126
5/22/2022,251.5,251.34,103,65,43
5/23/2022,251.5,251.49,103,74,1115
5/24/2022,251.5,252.27,104,66,5149
5/25/2022,251.5,252.28,947,72,1086
5/26/2022,251.5,252.11,1579,64,517
5/27/2022,251.5,252.73,1068,64,5239
5/28/2022,251.5,253.05,1649,64,3846
5/29/2022,251.5,252.84,2301,64,960
5/30/2022,251.5,252.54,2294,64,371
5/31/2022,251.5,252.19,2274,81,37
6/1/2022,251.5,251.91,1800,81,59
6/2/2022,251.5,251.81,890,81,345
6/3/2022,251.5,251.74,300,82,56
6/4/2022,251.5,251.69,151,89,73
6/5/2022,251.5,251.64,151,73,89
6/6/2022,251.5,251.6,151,76,24
6/7/2022,251.5,251.55,150,85,78
6/8/2022,251.5,251.54,137,86,160
6/9/2022,251.5,251.53,114,75,126
6/10/2022,251.5,251.48,114,81,118
6/11/2022,251.5,251.4,114,99,287
6/12/2022,251.5,251.4,114,68,182
6/13/2022,251.5,251.39,114,81,132
6/14/2022,251.5,251.34,114,85,114
6/15/2022,251.5,251.31,114,81,7
6/16/2022,251.5,251.28,108,84,4
6/17/2022,251.5,251.29,107,80,250
6/18/2022,251.5,251.22,107,78,253
6/19/2022,251.5,251.17,107,67,139
6/20/2022,251.5,251.12,107,67,139
6/21/2022,251.5,251.08,107,84,59
6/22/2022,251.5,251.03,107,84,122
6/23/2022,251.5,251.03,107,79,186
6/24/2022,251.5,250.98,108,82,115
6/25/2022,251.5,250.93,108,85,100
6/26/2022,251.5,250.86,108,84,217
6/27/2022,251.5,250.87,109,79,246
6/28/2022,251.5,250.83,109,81,44
6/29/2022,251.5,250.83,109,74,183
6/30/2022,251.5,250.77,109,76,166
7/1/2022,251.5,250.74,109,72,6
7/2/2022,251.5,250.71,109,83,17
7/3/2022,251.5,250.66,108,67,118
7/4/2022,251.5,250.59,125,82,202
7/5/2022,251.5,250.54,137,73,83
7/6/2022,251.5,250.58,138,83,455
7/7/2022,251.5,250.54,134,85,15
7/8/2022,251.5,250.56,109,71,297
7/9/2022,251.5,250.82,99,69,1690
7/10/2022,251.5,251.11,99,64,1904
7/11/2022,251.5,251.12,99,75,237
7/12/2022,251.5,251.1,99,66,40
7/13/2022,251.5,251.12,99,73,297
7/14/2022,251.5,251.11,99,73,109
7/15/2022,251.5,251.14,100,82,370
7/16/2022,251.5,251.18,101,73,425
7/17/2022,251.5,251.12,101,63,212
7/18/2022,251.5,251.12,101,78,179
7/19/2022,251.5,251.08,101,73,76
7/20/2022,251.5,251.05,101,84,3
7/21/2022,251.5,251.16,101,86,875
7/22/2022,251.5,251.15,101,79,117
7/23/2022,251.5,251.11,102,79,69
7/24/2022,251.5,251.08,102,79,7
7/25/2022,251.5,251.07,102,85,124
7/26/2022,251.5,251.06,102,84,123
7/27/2022,251.5,251.06,101,73,174
7/28/2022,251.5,251.05,101,73,111
7/29/2022,251.5,251.02,101,84,3
7/30/2022,251.5,251.02,101,82,183
7/31/2022,251.5,251.11,101,66,730
8/1/2022,251.5,251.11,101,82,183
8/2/2022,251.5,251.12,101,73,237
8/3/2022,251.5,251.09,101,83,4
8/4/2022,251.5,251.07,101,81,57
8/5/2022,251.5,251.06,101,83,121
8/6/2022,251.5,250.97,101,81,369
8/7/2022,251.5,250.96,115,85,142
8/8/2022,251.5,250.91,156,77,60
8/9/2022,251.5,250.87,166,88,20
8/10/2022,251.5,250.83,152,86,4
8/11/2022,251.5,250.78,152,83,58
8/12/2022,251.5,250.75,120,78,23
8/13/2022,251.5,250.71,98,75,61
8/14/2022,251.5,250.66,98,70,125
8/15/2022,251.5,250.63,97,79,1
8/16/2022,251.5,250.6,97,71,7
8/17/2022,251.5,250.55,97,82,114
8/18/2022,251.5,250.51,97,77,60
8/19/2022,251.5,250.47,97,80,57
8/20/2022,251.5,250.45,97,75,55
8/21/2022,251.5,250.44,97,76,115
8/22/2022,251.5,250.43,97,75,113
8/23/2022,251.5,250.39,97,72,65
8/24/2022,251.5,250.38,97,67,47
8/25/2022,251.5,250.35,97,89,11
8/26/2022,251.5,250.32,97,71,7
8/27/2022,251.5,250.36,97,91,422
8/28/2022,251.5,250.3,97,66,188
8/29/2022,251.5,250.27,97,69,9
8/30/2022,251.5,250.18,97,86,344
8/31/2022,251.5,250.19,97,81,237
9/1/2022,251.5,250.13,125,80,144
9/2/2022,251.5,250.07,164,81,106
9/3/2022,251.5,250.02,177,80,36
9/4/2022,251.5,249.95,177,77,136
9/5/2022,251.5,249.91,177,68,27
9/6/2022,251.5,249.98,177,85,644
9/7/2022,251.5,250.02,169,77,472
9/8/2022,251.5,250.08,121,75,547
9/9/2022,251.5,250.01,115,80,215
9/10/2022,251.5,250.03,140,75,332
9/11/2022,251.5,250.05,140,64,321
9/12/2022,251.5,250.09,119,80,433
9/13/2022,251.5,250.09,104,74,178
9/14/2022,251.5,250.05,104,70,60
9/15/2022,251.5,250,131,85,76
9/16/2022,251.5,249.95,158,72,43
9/17/2022,251.5,249.9,144,74,54
9/18/2022,251.5,249.87,144,78,58
9/19/2022,251.5,249.82,144,75,53
9/20/2022,251.5,249.77,124,79,70
9/21/2022,251.5,249.74,103,86,26
9/22/2022,251.5,249.75,111,77,242
9/23/2022,251.5,249.64,123,86,391
9/24/2022,251.5,249.57,123,86,173
9/25/2022,251.5,249.53,123,86,9
9/26/2022,251.5,249.53,123,70,193
9/27/2022,251.5,249.5,123,89,49
9/28/2022,251.5,249.42,123,87,227
9/29/2022,251.5,249.34,117,86,233
9/30/2022,251.5,249.66,107,73,1925
